timestamp,irradiance W_m2
2018-12-02 02:12,3.805409
2018-12-02 02:14,4.133681
2018-12-02 02:16,3.148863
2018-12-02 02:18,4.133681
2018-12-02 02:20,4.461954
2018-12-02 02:22,4.461954
2018-12-02 02:24,3.477136
2018-12-02 02:26,4.461954
2018-12-02 02:28,4.790227
2018-12-02 02:30,3.148863
2018-12-02 02:32,3.805409
2018-12-02 02:34,3.148863
2018-12-02 02:36,2.492318
2018-12-02 02:38,4.790227
2018-12-02 02:40,3.477136
2018-12-02 02:42,3.805409
2018-12-02 02:44,3.477136
2018-12-02 02:46,3.477136
2018-12-02 02:48,3.477136
2018-12-02 02:50,3.477136
2018-12-02 02:52,4.461954
2018-12-02 02:54,3.805409
2018-12-02 02:56,4.133681
2018-12-02 02:58,4.133681
2018-12-02 03:00,3.477136
2018-12-02 03:02,0.850954
2018-12-02 03:04,3.805409
2018-12-02 03:06,2.492318
2018-12-02 03:08,2.164045
2018-12-02 03:10,2.82059
2018-12-02 03:12,1.507499
2018-12-02 03:14,4.133681
2018-12-02 03:16,4.461954
2018-12-02 03:18,2.82059
2018-12-02 03:20,3.148863
2018-12-02 03:22,4.790227
2018-12-02 03:24,3.477136
2018-12-02 03:26,3.805409
2018-12-02 03:28,3.477136
2018-12-02 03:30,3.805409
2018-12-02 03:32,3.805409
2018-12-02 03:34,2.82059
2018-12-02 03:36,2.82059
2018-12-02 03:38,2.492318
2018-12-02 03:40,4.790227
2018-12-02 03:42,4.790227
2018-12-02 03:44,4.133681
2018-12-02 03:46,1.835772
2018-12-02 03:48,3.805409
2018-12-02 03:50,4.133681
2018-12-02 03:52,1.835772
2018-12-02 03:54,3.477136
2018-12-02 03:56,5.118499
2018-12-02 03:58,3.805409
2018-12-02 04:00,4.461954
2018-12-02 04:02,4.133681
2018-12-02 04:04,3.805409
2018-12-02 04:06,3.148863
2018-12-02 04:08,4.133681
2018-12-02 04:10,4.461954
2018-12-02 04:12,2.164045
2018-12-02 04:14,4.133681
2018-12-02 04:16,3.477136
2018-12-02 04:18,3.477136
2018-12-02 04:20,3.805409
2018-12-02 04:22,4.133681
2018-12-02 04:24,4.133681
2018-12-02 04:26,4.461954
2018-12-02 04:28,3.477136
2018-12-02 04:30,4.133681
2018-12-02 04:32,2.492318
2018-12-02 04:34,4.133681
2018-12-02 04:36,3.805409
2018-12-02 04:38,3.805409
2018-12-02 04:40,4.461954
2018-12-02 04:42,2.82059
2018-12-02 04:44,4.790227
2018-12-02 04:46,4.133681
2018-12-02 04:48,3.148863
2018-12-02 04:50,3.148863
2018-12-02 04:52,2.492318
2018-12-02 04:54,4.133681
