timestamp,irradiance_W_per_m2
2018-10-27 11:28,159.078406
2018-10-27 11:30,128.549043
2018-10-27 11:32,128.877315
2018-10-27 11:34,153.497769
2018-10-27 11:36,135.114497
2018-10-27 11:38,120.013952
2018-10-27 11:40,107.539588
2018-10-27 11:42,110.822316
2018-10-27 11:44,104.256861
2018-10-27 11:46,130.518679
2018-10-27 11:48,134.129679
2018-10-27 11:50,122.640134
2018-10-27 11:52,139.05377
2018-10-27 11:54,155.139133
2018-10-27 11:56,113.77677
2018-10-27 11:58,86.530134
2018-10-27 12:00,95.72177
2018-10-27 12:02,102.287225
2018-10-27 12:04,112.135406
2018-10-27 12:06,126.251133
2018-10-27 12:08,129.862133
2018-10-27 12:10,120.670497
2018-10-27 12:12,129.862133
2018-10-27 12:14,137.740679
2018-10-27 12:16,158.42186
2018-10-27 12:18,164.002496
2018-10-27 12:20,164.659042
2018-10-27 12:22,177.789951
2018-10-27 12:24,185.340223
2018-10-27 12:26,193.875314
2018-10-27 12:28,196.501496
2018-10-27 12:30,203.06695
2018-10-27 12:32,208.647586
2018-10-27 12:34,209.960677
2018-10-27 12:36,209.960677
2018-10-27 12:38,204.708314
2018-10-27 12:40,198.799405
2018-10-27 12:42,168.926587
2018-10-27 12:44,139.05377
2018-10-27 12:46,138.397224
2018-10-27 12:48,126.579406
2018-10-27 12:50,104.913407
2018-10-27 12:52,85.873589
2018-10-27 12:54,80.949498
2018-10-27 12:56,74.384044
2018-10-27 12:58,77.010225
2018-10-27 13:00,78.323316
2018-10-27 13:02,69.459953
2018-10-27 13:04,66.177226
2018-10-27 13:06,67.490316
2018-10-27 13:08,70.773044
2018-10-27 13:10,78.323316
2018-10-27 13:12,91.454225
2018-10-27 13:14,94.40868
2018-10-27 13:16,109.180952
2018-10-27 13:18,118.700861
2018-10-27 13:20,128.22077
2018-10-27 13:22,136.099315
2018-10-27 13:24,142.993042
2018-10-27 13:26,148.901951
2018-10-27 13:28,152.512951
2018-10-27 13:30,154.154315
2018-10-27 13:32,152.512951
2018-10-27 13:34,154.154315
2018-10-27 13:36,158.093587
2018-10-27 13:38,164.002496
2018-10-27 13:40,157.437042
2018-10-27 13:42,155.795678
2018-10-27 13:44,159.406678
2018-10-27 13:46,174.507223
2018-10-27 13:48,165.972133
2018-10-27 13:50,184.683678
2018-10-27 13:52,174.507223
2018-10-27 13:54,210.945495
2018-10-27 13:56,206.67795
2018-10-27 13:58,212.915132
2018-10-27 14:00,196.173223
2018-10-27 14:02,177.461678
2018-10-27 14:04,189.279496
2018-10-27 14:06,190.264314
2018-10-27 14:08,140.695133
2018-10-27 14:10,130.846952
2018-10-27 14:12,140.038588
2018-10-27 14:14,120.013952
2018-10-27 14:16,137.084133
2018-10-27 14:18,135.114497
2018-10-27 14:20,140.038588
2018-10-27 14:22,160.063224
2018-10-27 14:24,149.230224
2018-10-27 14:26,132.488315
2018-10-27 14:28,110.494043
2018-10-27 14:30,84.560498
2018-10-27 14:32,64.207589
2018-10-27 14:34,66.505498
2018-10-27 14:36,87.514952
2018-10-27 14:38,61.253135
2018-10-27 14:40,66.177226
2018-10-27 14:42,73.399225
2018-10-27 14:44,77.666771
2018-10-27 14:46,97.034861
2018-10-27 14:48,81.606043
2018-10-27 14:50,112.791952
2018-10-27 14:52,103.928588
2018-10-27 14:54,96.706589
2018-10-27 14:56,82.919134
2018-10-27 14:58,106.883043
2018-10-27 15:00,107.539588
2018-10-27 15:02,112.463679
2018-10-27 15:04,158.093587
2018-10-27 15:06,175.163769
2018-10-27 15:08,150.871588
2018-10-27 15:10,87.843225
2018-10-27 15:12,115.746406
2018-10-27 15:14,85.873589
2018-10-27 15:16,122.640134
2018-10-27 15:18,109.837497
2018-10-27 15:20,120.013952
2018-10-27 15:22,118.700861
2018-10-27 15:24,119.357406
2018-10-27 15:26,112.463679
2018-10-27 15:28,102.287225
2018-10-27 15:30,98.676225
2018-10-27 15:32,92.439043
2018-10-27 15:34,85.873589
2018-10-27 15:36,81.606043
2018-10-27 15:38,78.979862
2018-10-27 15:40,74.055771
2018-10-27 15:42,69.13168
2018-10-27 15:44,62.237953
2018-10-27 15:46,59.283498
2018-10-27 15:48,51.404953
2018-10-27 15:50,47.46568
2018-10-27 15:52,43.198135
2018-10-27 15:54,39.915408
2018-10-27 15:56,34.663044
2018-10-27 15:58,32.365135
2018-10-27 16:00,29.410681
2018-10-27 16:02,26.784499
2018-10-27 16:04,24.814863
2018-10-27 16:06,23.501772
2018-10-27 16:08,24.48659
2018-10-27 16:10,22.516954
2018-10-27 16:12,25.143135
2018-10-27 16:14,26.456226
2018-10-27 16:16,26.127954
2018-10-27 16:18,25.799681
2018-10-27 16:20,22.516954
2018-10-27 16:22,20.547317
2018-10-27 16:24,18.905954
2018-10-27 16:26,16.279772
2018-10-27 16:28,16.279772
2018-10-27 16:30,15.951499
2018-10-27 16:32,14.966681
2018-10-27 16:34,12.012227
2018-10-27 16:36,10.699136
2018-10-27 16:38,8.401227
2018-10-27 16:40,8.401227
2018-10-27 16:42,7.088136
2018-10-27 16:44,7.088136
2018-10-27 16:46,6.759863
2018-10-27 16:48,6.103318
2018-10-27 16:50,6.103318
2018-10-27 16:52,5.446772
2018-10-27 16:54,5.446772
2018-10-27 16:56,6.43159
2018-10-27 16:58,5.446772
2018-10-27 17:00,5.775045
2018-10-27 17:02,6.43159
2018-10-27 17:04,6.759863
2018-10-27 17:06,5.118499
2018-10-27 17:08,3.477136
2018-10-27 17:10,4.461954
2018-10-27 17:12,5.775045
2018-10-27 17:14,4.790227
2018-10-27 17:16,3.148863
2018-10-27 17:18,4.461954
2018-10-27 17:20,4.133681
2018-10-27 17:22,5.446772
2018-10-27 17:24,5.118499
2018-10-27 17:26,2.492318
2018-10-27 17:28,4.790227
2018-10-27 17:30,4.133681
2018-10-27 17:32,5.775045
2018-10-27 17:34,5.118499
2018-10-27 17:36,4.461954
2018-10-27 17:38,3.805409
2018-10-27 17:40,3.148863
2018-10-27 17:42,4.790227
2018-10-27 17:44,2.492318
2018-10-27 17:46,3.805409
2018-10-27 17:48,4.790227
2018-10-27 17:50,4.133681
2018-10-27 17:52,3.477136
2018-10-27 17:54,5.118499
2018-10-27 17:56,4.461954
2018-10-27 17:58,3.805409
2018-10-27 18:00,3.805409
2018-10-27 18:02,2.492318
2018-10-27 18:04,2.82059
2018-10-27 18:06,5.446772
2018-10-27 18:08,4.790227
2018-10-27 18:10,4.133681
2018-10-27 18:12,4.790227
2018-10-27 18:14,4.790227
2018-10-27 18:16,4.133681
2018-10-27 18:18,5.118499
2018-10-27 18:20,4.133681
2018-10-27 18:22,5.118499
2018-10-27 18:24,3.477136
2018-10-27 18:26,3.805409
2018-10-27 18:28,4.133681
2018-10-27 18:30,5.118499
2018-10-27 18:32,3.148863
2018-10-27 18:34,4.461954
2018-10-27 18:36,5.446772
2018-10-27 18:38,4.133681
2018-10-27 18:40,4.133681
2018-10-27 18:42,2.82059
2018-10-27 18:44,2.82059
2018-10-27 18:46,3.148863
2018-10-27 18:48,4.461954
2018-10-27 18:50,5.118499
2018-10-27 18:52,5.118499
2018-10-27 18:54,3.148863
2018-10-27 18:56,4.461954
2018-10-27 18:58,3.148863
2018-10-27 19:00,3.805409
2018-10-27 19:02,2.492318
2018-10-27 19:04,3.477136
2018-10-27 19:06,3.805409
2018-10-27 19:08,5.118499
2018-10-27 19:10,2.82059
2018-10-27 19:12,4.790227
2018-10-27 19:14,0.850954
2018-10-27 19:16,3.477136
2018-10-27 19:18,2.82059
2018-10-27 19:20,3.477136
2018-10-27 19:22,3.805409
2018-10-27 19:24,4.790227
2018-10-27 19:26,4.790227
2018-10-27 19:28,4.133681
2018-10-27 19:30,3.148863
2018-10-27 19:32,3.477136
2018-10-27 19:34,2.82059
2018-10-27 19:36,3.805409
2018-10-27 19:38,4.790227
2018-10-27 19:40,5.118499
2018-10-27 19:42,5.118499
2018-10-27 19:44,3.148863
2018-10-27 19:46,4.790227
2018-10-27 19:48,4.790227
2018-10-27 19:50,4.461954
2018-10-27 19:52,2.164045
2018-10-27 19:54,3.148863
2018-10-27 19:56,3.148863
2018-10-27 19:58,4.133681
2018-10-27 20:00,5.118499
2018-10-27 20:02,3.477136
2018-10-27 20:04,3.477136
2018-10-27 20:06,3.148863
2018-10-27 20:08,3.148863
2018-10-27 20:10,4.790227
2018-10-27 20:12,5.118499
2018-10-27 20:14,6.759863
2018-10-27 20:16,5.118499
2018-10-27 20:18,3.477136
2018-10-27 20:20,3.477136
2018-10-27 20:22,2.164045
2018-10-27 20:24,0.850954
2018-10-27 20:26,3.148863
2018-10-27 20:28,2.164045
2018-10-27 20:30,5.446772
2018-10-27 20:32,4.790227
2018-10-27 20:34,5.775045
2018-10-27 20:36,5.775045
2018-10-27 20:38,4.133681
2018-10-27 20:40,5.775045
2018-10-27 20:42,3.148863
2018-10-27 20:44,4.461954
2018-10-27 20:46,4.790227
2018-10-27 20:48,6.103318
2018-10-27 20:50,4.790227
2018-10-27 20:52,4.461954
2018-10-27 20:54,4.133681
2018-10-27 20:56,3.805409
2018-10-27 20:58,4.790227
2018-10-27 21:00,5.118499
2018-10-27 21:02,4.790227
2018-10-27 21:04,4.461954
2018-10-27 21:06,5.118499
2018-10-27 21:08,3.148863
2018-10-27 21:10,2.82059
2018-10-27 21:12,3.148863
2018-10-27 21:14,4.461954
2018-10-27 21:16,5.118499
2018-10-27 21:18,4.133681
2018-10-27 21:20,3.805409
2018-10-27 21:22,5.446772
2018-10-27 21:24,2.82059
2018-10-27 21:26,5.775045
2018-10-27 21:28,3.805409
2018-10-27 21:30,4.790227
2018-10-27 21:32,3.805409
2018-10-27 21:34,4.133681
2018-10-27 21:36,4.133681
2018-10-27 21:38,4.790227
2018-10-27 21:40,4.133681
2018-10-27 21:42,4.461954
2018-10-27 21:44,4.133681
2018-10-27 21:46,3.805409
2018-10-27 21:48,4.133681
2018-10-27 21:50,4.790227
2018-10-27 21:52,5.446772
2018-10-27 21:54,3.805409
2018-10-27 21:56,5.118499
2018-10-27 21:58,5.118499
2018-10-27 22:00,2.492318
2018-10-27 22:02,2.492318
2018-10-27 22:04,3.477136
2018-10-27 22:06,4.790227
2018-10-27 22:08,4.461954
