timestamp,irradiance_W_per_m2
2018-10-14 14:36,92.11077
2018-10-14 14:38,88.499771
2018-10-14 14:40,95.065225
2018-10-14 14:42,97.691407
2018-10-14 14:44,106.883043
2018-10-14 14:46,128.22077
2018-10-14 14:48,130.190406
2018-10-14 14:50,130.846952
2018-10-14 14:52,140.038588
2018-10-14 14:54,135.771042
2018-10-14 14:56,131.83177
2018-10-14 14:58,131.83177
2018-10-14 15:00,145.290951
2018-10-14 15:02,142.993042
2018-10-14 15:04,134.457952
2018-10-14 15:06,139.710315
2018-10-14 15:08,134.129679
2018-10-14 15:10,123.624952
2018-10-14 15:12,108.196134
2018-10-14 15:14,96.706589
2018-10-14 15:16,96.050043
2018-10-14 15:18,87.843225
2018-10-14 15:20,76.025407
2018-10-14 15:22,76.025407
2018-10-14 15:24,76.681953
2018-10-14 15:26,77.010225
2018-10-14 15:28,73.399225
2018-10-14 15:30,78.323316
2018-10-14 15:32,74.712316
2018-10-14 15:34,75.697134
2018-10-14 15:36,84.232225
2018-10-14 15:38,83.903952
2018-10-14 15:40,78.979862
2018-10-14 15:42,80.292953
2018-10-14 15:44,74.384044
2018-10-14 15:46,68.146862
2018-10-14 15:48,66.177226
2018-10-14 15:50,58.955226
2018-10-14 15:52,49.435317
2018-10-14 15:54,44.182953
2018-10-14 15:56,36.632681
2018-10-14 15:58,34.663044
2018-10-14 16:00,34.991317
2018-10-14 16:02,39.915408
2018-10-14 16:04,38.93059
2018-10-14 16:06,34.663044
2018-10-14 16:08,31.052044
2018-10-14 16:10,26.456226
2018-10-14 16:12,27.112772
2018-10-14 16:14,27.112772
2018-10-14 16:16,24.158317
2018-10-14 16:18,21.203863
2018-10-14 16:20,21.532135
2018-10-14 16:22,21.860408
2018-10-14 16:24,21.532135
2018-10-14 16:26,22.516954
2018-10-14 16:28,18.577681
2018-10-14 16:30,21.203863
2018-10-14 16:32,20.87559
2018-10-14 16:34,20.87559
2018-10-14 16:36,18.577681
2018-10-14 16:38,19.234226
2018-10-14 16:40,18.249408
2018-10-14 16:42,15.951499
2018-10-14 16:44,15.623226
2018-10-14 16:46,14.966681
2018-10-14 16:48,14.638408
2018-10-14 16:50,14.638408
2018-10-14 16:52,9.386045
2018-10-14 16:54,7.088136
2018-10-14 16:56,6.103318
2018-10-14 16:58,6.43159
2018-10-14 17:00,5.118499
2018-10-14 17:02,4.133681
2018-10-14 17:04,3.805409
2018-10-14 17:06,4.790227
2018-10-14 17:08,5.775045
2018-10-14 17:10,4.133681
2018-10-14 17:12,4.133681
2018-10-14 17:14,4.461954
2018-10-14 17:16,2.492318
2018-10-14 17:18,3.805409
2018-10-14 17:20,2.164045
2018-10-14 17:22,2.492318
2018-10-14 17:24,1.835772
2018-10-14 17:26,2.82059
2018-10-14 17:28,4.461954
2018-10-14 17:30,2.82059
2018-10-14 17:32,1.179227
2018-10-14 17:34,2.492318
2018-10-14 17:36,3.148863
2018-10-14 17:38,1.835772
2018-10-14 17:40,2.82059
2018-10-14 17:42,1.507499
2018-10-14 17:44,1.835772
2018-10-14 17:46,2.164045
2018-10-14 17:48,1.835772
2018-10-14 17:50,3.477136
2018-10-14 17:52,1.507499
2018-10-14 17:54,3.148863
2018-10-14 17:56,3.148863
2018-10-14 17:58,2.492318
2018-10-14 18:00,2.82059
2018-10-14 18:02,2.82059
2018-10-14 18:04,3.148863
2018-10-14 18:06,2.492318
2018-10-14 18:08,1.835772
2018-10-14 18:10,1.179227
2018-10-14 18:12,3.148863
2018-10-14 18:14,2.82059
2018-10-14 18:16,1.179227
2018-10-14 18:18,0.850954
2018-10-14 18:20,1.507499
2018-10-14 18:22,2.82059
2018-10-14 18:24,1.835772
2018-10-14 18:26,1.507499
2018-10-14 18:28,2.492318
2018-10-14 18:30,2.82059
2018-10-14 18:32,2.164045
2018-10-14 18:34,2.164045
2018-10-14 18:36,2.82059
2018-10-14 18:38,1.835772
2018-10-14 18:40,2.164045
2018-10-14 18:42,2.492318
2018-10-14 18:44,3.148863
2018-10-14 18:46,2.82059
2018-10-14 18:48,2.82059
2018-10-14 18:50,1.835772
2018-10-14 18:52,2.492318
2018-10-14 18:54,3.805409
2018-10-14 18:56,2.492318
2018-10-14 18:58,1.179227
2018-10-14 19:00,2.82059
2018-10-14 19:02,1.179227
2018-10-14 19:04,1.507499
2018-10-14 19:06,3.477136
2018-10-14 19:08,2.82059
2018-10-14 19:10,1.835772
2018-10-14 19:12,2.492318
2018-10-14 19:14,1.835772
2018-10-14 19:16,1.835772
2018-10-14 19:18,2.492318
2018-10-14 19:20,3.477136
2018-10-14 19:22,1.835772
2018-10-14 19:24,1.835772
2018-10-14 19:26,3.148863
