timestamp,irradiance_W_per_m2
2018-09-25 21:52,3.805409
2018-09-25 21:54,2.492318
2018-09-25 21:56,3.805409
2018-09-25 21:58,3.148863
2018-09-25 22:00,4.133681
2018-09-25 22:02,2.82059
2018-09-25 22:04,3.477136
2018-09-25 22:06,1.507499
2018-09-25 22:08,4.133681
2018-09-25 22:10,3.148863
2018-09-25 22:12,3.805409
2018-09-25 22:14,3.477136
2018-09-25 22:16,2.164045
2018-09-25 22:18,3.477136
2018-09-25 22:20,4.790227
2018-09-25 22:22,2.492318
2018-09-25 22:24,3.805409
2018-09-25 22:26,3.805409
2018-09-25 22:28,2.492318
2018-09-25 22:30,3.148863
2018-09-25 22:32,3.805409
2018-09-25 22:34,2.492318
2018-09-25 22:36,2.82059
2018-09-25 22:38,3.805409
2018-09-25 22:40,4.133681
2018-09-25 22:42,4.133681
2018-09-25 22:44,3.805409
2018-09-25 22:46,3.805409
2018-09-25 22:48,3.805409
2018-09-25 22:50,4.461954
2018-09-25 22:52,3.148863
2018-09-25 22:54,5.118499
2018-09-25 22:56,2.82059
2018-09-25 22:58,3.148863
2018-09-25 23:00,3.148863
2018-09-25 23:02,4.790227
2018-09-25 23:04,1.179227
2018-09-25 23:06,3.805409
2018-09-25 23:08,2.164045
2018-09-25 23:10,4.461954
2018-09-25 23:12,3.477136
2018-09-25 23:14,4.133681
2018-09-25 23:16,1.507499
2018-09-25 23:18,3.148863
2018-09-25 23:20,5.118499
2018-09-25 23:22,4.133681
2018-09-25 23:24,3.805409
2018-09-25 23:26,4.133681
2018-09-25 23:28,3.477136
2018-09-25 23:30,3.477136
2018-09-25 23:32,3.477136
2018-09-25 23:34,2.82059
2018-09-25 23:36,4.461954
2018-09-25 23:38,4.133681
2018-09-25 23:40,4.133681
2018-09-25 23:42,2.82059
2018-09-25 23:44,2.82059
2018-09-25 23:46,3.148863
2018-09-25 23:48,4.461954
2018-09-25 23:50,4.461954
2018-09-25 23:52,3.148863
2018-09-25 23:54,4.790227
2018-09-25 23:56,4.133681
2018-09-25 23:58,3.148863
2018-09-26 00:00,4.790227
2018-09-26 00:02,3.148863
2018-09-26 00:04,3.805409
2018-09-26 00:06,4.133681
2018-09-26 00:08,4.461954
2018-09-26 00:10,4.461954
2018-09-26 00:12,4.461954
2018-09-26 00:14,3.477136
2018-09-26 00:16,3.477136
2018-09-26 00:18,4.461954
2018-09-26 00:20,5.118499
2018-09-26 00:22,2.492318
2018-09-26 00:24,2.82059
2018-09-26 00:26,3.805409
2018-09-26 00:28,3.477136
2018-09-26 00:30,2.82059
2018-09-26 00:32,5.446772
2018-09-26 00:34,4.461954
2018-09-26 00:36,2.82059
2018-09-26 00:38,5.118499
2018-09-26 00:40,4.133681
2018-09-26 00:42,3.148863
2018-09-26 00:44,5.118499
2018-09-26 00:46,3.805409
2018-09-26 00:48,5.118499
2018-09-26 00:50,5.118499
2018-09-26 00:52,3.148863
2018-09-26 00:54,2.82059
2018-09-26 00:56,5.118499
2018-09-26 00:58,3.477136
2018-09-26 01:00,3.805409
2018-09-26 01:02,3.805409
2018-09-26 01:04,4.790227
2018-09-26 01:06,3.148863
2018-09-26 01:08,4.461954
2018-09-26 01:10,3.148863
2018-09-26 01:12,2.164045
2018-09-26 01:14,3.148863
2018-09-26 01:16,2.492318
2018-09-26 01:18,2.164045
2018-09-26 01:20,3.148863
2018-09-26 01:22,4.461954
2018-09-26 01:24,3.148863
2018-09-26 01:26,3.477136
2018-09-26 01:28,3.805409
2018-09-26 01:30,4.461954
2018-09-26 01:32,2.164045
2018-09-26 01:34,2.164045
2018-09-26 01:36,4.133681
2018-09-26 01:38,2.492318
2018-09-26 01:40,3.148863
2018-09-26 01:42,3.477136
2018-09-26 01:44,2.492318
2018-09-26 01:46,4.461954
2018-09-26 01:48,3.477136
2018-09-26 01:50,3.477136
2018-09-26 01:52,4.461954
2018-09-26 01:54,4.461954
2018-09-26 01:56,5.118499
2018-09-26 01:58,1.835772
2018-09-26 02:00,4.461954
2018-09-26 02:02,4.461954
2018-09-26 02:04,4.790227
2018-09-26 02:06,4.790227
2018-09-26 02:08,3.148863
2018-09-26 02:10,4.133681
2018-09-26 02:12,4.133681
2018-09-26 02:14,3.805409
2018-09-26 02:16,4.133681
2018-09-26 02:18,4.461954
2018-09-26 02:20,2.82059
2018-09-26 02:22,3.148863
2018-09-26 02:24,3.805409
2018-09-26 02:26,4.133681
2018-09-26 02:28,4.133681
2018-09-26 02:30,2.164045
2018-09-26 02:32,3.477136
2018-09-26 02:34,3.148863
2018-09-26 02:36,4.133681
2018-09-26 02:38,3.477136
2018-09-26 02:40,3.477136
2018-09-26 02:42,4.461954
2018-09-26 02:44,3.805409
2018-09-26 02:46,4.461954
2018-09-26 02:48,3.477136
2018-09-26 02:50,4.133681
2018-09-26 02:52,4.461954
2018-09-26 02:54,2.164045
2018-09-26 02:56,3.148863
2018-09-26 02:58,4.133681
2018-09-26 03:00,4.133681
2018-09-26 03:02,5.118499
2018-09-26 03:04,3.148863
2018-09-26 03:06,3.805409
2018-09-26 03:08,2.164045
2018-09-26 03:10,2.492318
2018-09-26 03:12,4.133681
2018-09-26 03:14,5.118499
2018-09-26 03:16,5.118499
2018-09-26 03:18,4.461954
2018-09-26 03:20,4.790227
2018-09-26 03:22,4.790227
2018-09-26 03:24,3.148863
2018-09-26 03:26,4.461954
2018-09-26 03:28,2.492318
2018-09-26 03:30,3.148863
2018-09-26 03:32,2.164045
2018-09-26 03:34,4.790227
2018-09-26 03:36,1.835772
2018-09-26 03:38,3.148863
2018-09-26 03:40,3.148863
2018-09-26 03:42,3.477136
2018-09-26 03:44,4.133681
2018-09-26 03:46,2.82059
2018-09-26 03:48,3.148863
2018-09-26 03:50,4.790227
2018-09-26 03:52,2.492318
2018-09-26 03:54,1.835772
2018-09-26 03:56,2.82059
2018-09-26 03:58,3.805409
2018-09-26 04:00,1.835772
2018-09-26 04:02,3.805409
2018-09-26 04:04,1.507499
2018-09-26 04:06,3.477136
2018-09-26 04:08,1.835772
2018-09-26 04:10,2.492318
2018-09-26 04:12,3.148863
2018-09-26 04:14,3.805409
2018-09-26 04:16,3.477136
2018-09-26 04:18,4.133681
2018-09-26 04:20,3.148863
2018-09-26 04:22,3.148863
2018-09-26 04:24,3.148863
2018-09-26 04:26,3.805409
2018-09-26 04:28,3.805409
2018-09-26 04:30,4.461954
2018-09-26 04:32,2.492318
2018-09-26 04:34,3.148863
2018-09-26 04:36,4.133681
2018-09-26 04:38,4.461954
2018-09-26 04:40,4.461954
2018-09-26 04:42,2.492318
2018-09-26 04:44,4.133681
2018-09-26 04:46,4.133681
2018-09-26 04:48,4.133681
2018-09-26 04:50,2.492318
2018-09-26 04:52,3.148863
2018-09-26 04:54,4.133681
2018-09-26 04:56,4.790227
2018-09-26 04:58,3.477136
2018-09-26 05:00,3.148863
2018-09-26 05:02,2.82059
2018-09-26 05:04,3.805409
2018-09-26 05:06,4.133681
2018-09-26 05:08,3.477136
2018-09-26 05:10,3.805409
2018-09-26 05:12,5.118499
2018-09-26 05:14,4.461954
2018-09-26 05:16,4.461954
2018-09-26 05:18,5.118499
2018-09-26 05:20,4.790227
2018-09-26 05:22,5.775045
2018-09-26 05:24,2.492318
2018-09-26 05:26,3.148863
2018-09-26 05:28,3.477136
2018-09-26 05:30,4.461954
2018-09-26 05:32,3.148863
2018-09-26 05:34,4.461954
2018-09-26 05:36,5.118499
2018-09-26 05:38,5.118499
2018-09-26 05:40,4.461954
2018-09-26 05:42,4.790227
2018-09-26 05:44,4.790227
2018-09-26 05:46,5.118499
2018-09-26 05:48,2.82059
2018-09-26 05:50,5.118499
2018-09-26 05:52,5.446772
2018-09-26 05:54,7.088136
2018-09-26 05:56,6.43159
2018-09-26 05:58,7.744681
2018-09-26 06:00,8.401227
2018-09-26 06:02,9.386045
2018-09-26 06:04,12.340499
2018-09-26 06:06,13.325317
2018-09-26 06:08,12.997045
2018-09-26 06:10,15.294954
2018-09-26 06:12,16.936317
2018-09-26 06:14,18.905954
2018-09-26 06:16,20.219045
2018-09-26 06:18,22.845226
2018-09-26 06:20,25.799681
2018-09-26 06:22,25.471408
2018-09-26 06:24,25.471408
2018-09-26 06:26,29.082408
2018-09-26 06:28,22.188681
2018-09-26 06:30,24.48659
2018-09-26 06:32,33.021681
2018-09-26 06:34,33.349953
2018-09-26 06:36,39.258862
2018-09-26 06:38,40.900226
2018-09-26 06:40,45.496044
2018-09-26 06:42,63.879316
2018-09-26 06:44,69.459953
2018-09-26 06:46,78.979862
2018-09-26 06:48,84.560498
2018-09-26 06:50,84.888771
2018-09-26 06:52,85.217043
2018-09-26 06:54,81.277771
2018-09-26 06:56,80.621225
2018-09-26 06:58,45.167771
2018-09-26 07:00,61.253135
2018-09-26 07:02,41.885044
2018-09-26 07:04,41.885044
2018-09-26 07:06,37.945772
2018-09-26 07:08,37.945772
2018-09-26 07:10,36.304408
2018-09-26 07:12,40.900226
2018-09-26 07:14,37.617499
2018-09-26 07:16,38.93059
2018-09-26 07:18,40.900226
2018-09-26 07:20,49.435317
2018-09-26 07:22,58.955226
2018-09-26 07:24,64.535862
2018-09-26 07:26,69.788225
2018-09-26 07:28,86.858407
2018-09-26 07:30,121.655315
2018-09-26 07:32,99.33277
2018-09-26 07:34,99.661043
2018-09-26 07:36,259.201585
2018-09-26 07:38,262.812585
2018-09-26 07:40,271.019403
2018-09-26 07:42,280.867585
2018-09-26 07:44,294.655039
2018-09-26 07:46,281.852403
2018-09-26 07:48,133.473133
2018-09-26 07:50,220.465404
2018-09-26 07:52,198.471132
2018-09-26 07:54,118.700861
2018-09-26 07:56,141.351679
2018-09-26 07:58,183.69886
2018-09-26 08:00,110.494043
2018-09-26 08:02,122.968406
2018-09-26 08:04,119.357406
2018-09-26 08:06,113.448497
2018-09-26 08:08,115.089861
2018-09-26 08:10,109.509225
2018-09-26 08:12,108.852679
2018-09-26 08:14,104.256861
2018-09-26 08:16,98.676225
2018-09-26 08:18,92.767316
2018-09-26 08:20,86.530134
2018-09-26 08:22,81.606043
2018-09-26 08:24,79.308134
2018-09-26 08:26,66.505498
2018-09-26 08:28,74.384044
2018-09-26 08:30,80.292953
2018-09-26 08:32,84.560498
